SYMBOL,EXPIRY_DT,"SUM CE,OPEN_INT","SUM PE,OPEN_INT","%D_CE,OPEN_INT","%D_PE,OPEN_INT","%D_XX,OPEN_INT",PCR,"XX,OPEN_INT","XX,CLOSE","D_XX,CLOSE","XX,VAL_INLAKH",DELIV_PER,"SUM CE,CONTRACTS","SUM PE,CONTRACTS",PCV,"%D_SUM CE,CONTRACTS","%D_SUM PE,CONTRACTS",DAY
GUJGASLTD,27-Oct-2022,2001250,848750,0.0044,0.0659,-0.0085,0.4241,6677500,484.25,9.949999999999989,10071.25," 30.60",2876,581,0.2020,0.0902,-0.2889,Day1
GUJGASLTD,24-Nov-2022,20000,48750,0.3333,0.7727,0.1218,2.4375,218750,473.45,10.050000000000011,823.16," 30.60",6,23,3.8333,0.2000,0.6429,Day1
HAL,27-Oct-2022,1098675,690650,-0.0617,0.0327,-0.0196,0.6286,3236650,2375.3,76.30000000000018,28593.54," 38.08",4037,1213,0.3005,-0.1881,-0.2308,Day1
HAL,24-Nov-2022,3800,1900,0.0000,0.3333,0.0159,0.5000,121600,2374,76.19999999999982,2053.26," 38.08",0,4,0.0000,-1.0000,0.0000,Day1
HAVELLS,27-Oct-2022,684500,210000,0.3013,-0.0367,0.0402,0.3068,3995500,1349.95,29.5,19691.43," 55.19",3592,1010,0.2812,0.4226,0.9843,Day1
HAVELLS,24-Nov-2022,0,0,0.0000,0.0000,0.1667,0.0000,38500,1352.7,29.450000000000045,726.22," 55.19",0,0,0.0000,0.0000,0.0000,Day1
HCLTECH,27-Oct-2022,4583600,2902200,0.0420,0.0791,-0.0223,0.6332,16354100,938.25,15.100000000000023,33641.99," 55.29",12693,4489,0.3537,0.8506,0.8043,Day1
HCLTECH,24-Nov-2022,29400,58100,0.6800,0.6939,-0.0220,1.9762,373100,943.15,15.75,1096.67," 55.29",40,67,1.6750,1.8571,5.7000,Day1
HDFC,27-Oct-2022,2491200,1722000,-0.1729,-0.0416,-0.0238,0.6912,17399100,2355.05,68,52426.24," 73.64",15837,6681,0.4219,0.3610,0.3913,Day1
HDFC,24-Nov-2022,27600,87300,12.1429,2.6375,0.0685,3.1630,182400,2364.95,69.44999999999982,1202.57," 73.64",154,391,2.5390,37.5000,6.6667,Day1
HDFCAMC,27-Oct-2022,525000,359400,0.1769,-0.0172,-0.0298,0.6846,2122800,1901.4,59.450000000000045,10402.49," 31.42",3754,620,0.1652,1.1125,0.7765,Day1
HDFCAMC,24-Nov-2022,600,3600,1.0000,0.3333,-0.0203,6.0000,101100,1905.75,59.34999999999991,628.85," 31.42",1,4,4.0000,0.0000,3.0000,Day1
HDFCBANK,27-Oct-2022,12702250,7373300,-0.0089,0.2062,-0.0273,0.5805,54212950,1456.3,41.25,148415.75," 68.37",43053,20986,0.4874,0.5613,0.1232,Day1
HDFCBANK,24-Nov-2022,228800,334400,0.0048,0.0896,-0.0137,1.4615,1384900,1462.35,40.899999999999864,6056.68," 68.37",377,507,1.3448,1.9225,3.2250,Day1
HDFCLIFE,27-Oct-2022,5291000,3720200,-0.0166,-0.0279,-0.0203,0.7031,21512700,533.4,13.199999999999932,18412.25," 60.40",6020,2927,0.4862,0.5960,-0.1338,Day1
HDFCLIFE,24-Nov-2022,26400,63800,0.3333,0.0545,-0.0150,2.4167,433400,536.35,13.350000000000023,1243.71," 60.40",8,12,1.5000,-0.2000,-0.6000,Day1
HEROMOTOCO,27-Oct-2022,2071500,773400,-0.0764,-0.0337,-0.0945,0.3734,2403000,2627.65,89.09999999999991,30080.26," 32.43",13379,4378,0.3272,0.4126,0.2577,Day1
HEROMOTOCO,24-Nov-2022,3900,7500,0.0000,0.2500,-0.0529,1.9231,64500,2638.1,88.34999999999991,810.07," 32.43",0,11,0.0000,-1.0000,0.5714,Day1
HINDALCO,27-Oct-2022,15051075,6299500,0.0203,0.0888,-0.0384,0.4185,28172525,394.85,13.100000000000023,44377.02," 18.65",20304,9531,0.4694,0.2721,-0.0627,Day1
HINDALCO,24-Nov-2022,33325,34400,0.4762,0.3333,0.0213,1.0323,516000,396.7,12.5,1872.2," 18.65",18,9,0.5000,1.5714,-0.3077,Day1
HINDCOPPER,27-Oct-2022,4760100,2476800,0.0513,0.1474,-0.0025,0.5203,17212900,108.8,3.8999999999999915,3652.48," 28.48",1243,273,0.2196,0.4287,0.0876,Day1
HINDCOPPER,24-Nov-2022,4300,0,0.0000,0.0000,0.0600,0.0000,455800,109.4,4.1000000000000085,144.74," 28.48",0,0,0.0000,0.0000,0.0000,Day1
HINDPETRO,27-Oct-2022,3132000,1485000,0.0175,0.0073,-0.0179,0.4741,20501100,219.95,3.3999999999999773,8942.89," 55.57",1806,434,0.2403,-0.2019,0.4467,Day1
HINDPETRO,24-Nov-2022,13500,0,1.5000,0.0000,0.0745,0.0000,272700,220.65,3.3499999999999943,394.34," 55.57",3,0,0.0000,0.0000,0.0000,Day1
HINDUNILVR,27-Oct-2022,2027100,830100,0.1053,0.0762,-0.0269,0.4095,6191700,2663.3,37.25,41095.9," 42.85",15369,5199,0.3383,0.3074,-0.2561,Day1
HINDUNILVR,24-Nov-2022,1500,600,0.0000,0.0000,0.0019,0.4000,1746000,2664.8,38.15000000000009,1398.03," 42.85",0,0,0.0000,-1.0000,0.0000,Day1
HONAUT,27-Oct-2022,360,60,0.0909,0.0000,-0.0310,0.1667,17820,40011.75,495.4499999999971,1514.71," 32.69",7,0,0.0000,-0.7200,-1.0000,Day1
HONAUT,24-Nov-2022,0,0,0.0000,0.0000,0.0000,0.0000,135,39309.4,0,0," 32.69",0,0,0.0000,0.0000,0.0000,Day1
IBULHSGFIN,27-Oct-2022,9884000,6096000,0.0165,0.2431,0.0251,0.6168,36376000,125.3,7.450000000000003,15386.18," 27.69",4678,1954,0.4177,0.6701,0.5860,Day1
IBULHSGFIN,24-Nov-2022,16000,4000,0.0000,0.0000,0.2793,0.2500,1136000,126.25,7.75,829.41," 27.69",4,0,0.0000,0.0000,0.0000,Day1
ICICIBANK,27-Oct-2022,15255625,10282250,-0.0125,0.0475,0.0265,0.6740,83740250,872.45,21.5,161110.66," 67.99",24421,12653,0.5181,0.5421,-0.0343,Day1
ICICIBANK,24-Nov-2022,126500,169125,0.7037,0.3516,0.1774,1.3370,930875,876.15,21.449999999999932,4278.15," 67.99",89,79,0.8876,0.9348,0.4364,Day1
ICICIGI,27-Oct-2022,391425,249475,0.1110,-0.0134,0.0056,0.6374,4793150,1148.35,21.59999999999991,7320.69," 60.58",1569,491,0.3129,0.6027,-0.3961,Day1
ICICIGI,24-Nov-2022,2125,1700,4.0000,0.0000,0.0435,0.8000,81600,1154.05,21.84999999999991,293.21," 60.58",4,0,0.0000,3.0000,0.0000,Day1
ICICIPRULI,27-Oct-2022,814500,639000,-0.0589,0.1181,-0.0060,0.7845,6921000,528.9,17,6150.12," 58.00",1935,333,0.1721,0.2239,-0.2665,Day1
ICICIPRULI,24-Nov-2022,3000,0,0.0000,0.0000,0.1026,0.0000,64500,528.05,18.049999999999955,268.33," 58.00",0,0,0.0000,0.0000,0.0000,Day1
IDEA,27-Oct-2022,227500000,102900000,0.0573,0.0223,0.0222,0.4523,438760000,9.1,0.1999999999999993,10546.9," 43.97",1486,175,0.1178,-0.5585,-0.7651,Day1
IDEA,24-Nov-2022,7770000,4270000,0.2198,0.3556,0.3359,0.5495,24500000,9.15,0.15000000000000036,1076.88," 43.97",32,24,0.7500,-0.4483,0.2000,Day1
IDFC,27-Oct-2022,15840000,12980000,0.6851,0.1683,0.0310,0.8194,124260000,70.25,4.299999999999997,20120.03," 37.07",5033,1180,0.2345,3.4938,1.6457,Day1
IDFC,24-Nov-2022,0,10000,0.0000,0.0000,0.8070,0.0000,1030000,70.65,4.550000000000011,759.54," 37.07",0,1,0.0000,0.0000,0.0000,Day1
IDFCFIRSTB,27-Oct-2022,88875000,53460000,0.4798,0.3655,0.1503,0.6015,190800000,53.55,4.099999999999994,77558.22," 34.32",36402,8924,0.2452,2.7797,1.2316,Day1
IDFCFIRSTB,24-Nov-2022,750000,510000,1.5000,1.4286,0.0921,0.6800,5160000,53.8,4.049999999999997,2987.21," 34.32",48,39,0.8125,5.0000,5.5000,Day1
IEX,27-Oct-2022,20681250,12506250,-0.0127,0.0344,-0.0200,0.6047,49860000,144.2,3.8999999999999773,8607.43," 37.51",3542,1612,0.4551,-0.2449,-0.4589,Day1
IEX,24-Nov-2022,131250,232500,0.5217,0.4762,0.0481,1.7714,3105000,144.9,3.8499999999999943,750.1," 37.51",12,34,2.8333,0.0000,1.6154,Day1
IGL,27-Oct-2022,5033875,2109250,-0.0322,0.0186,0.0062,0.4190,11545875,392.5,5.949999999999989,11459.21," 23.15",4379,1410,0.3220,-0.5019,-0.7203,Day1
IGL,24-Nov-2022,4125,38500,0.0000,-0.0345,-0.0047,9.3333,288750,394.15,6.099999999999966,417.26," 23.15",0,4,0.0000,-1.0000,-0.8667,Day1
INDHOTEL,27-Oct-2022,8393914,5260776,0.0605,0.0955,0.0076,0.6267,23552832,345,7.25,38502.08," 42.73",4623,1439,0.3113,-0.6130,-0.5877,Day1
INDHOTEL,24-Nov-2022,8044,8044,0.0000,1.0000,0.0544,1.0000,623410,346.6,6.75,1292.26," 42.73",2,1,0.5000,0.0000,0.0000,Day1
INDIACEM,27-Oct-2022,11014200,6000100,-0.0284,0.0423,0.0361,0.5448,14668200,261.8,7.050000000000011,32304.35," 7.63",8586,4505,0.5247,-0.3130,-0.3213,Day1
INDIACEM,24-Nov-2022,8700,2900,0.0000,0.0000,0.1310,0.3333,475600,263.15,7.349999999999966,683.55," 7.63",0,0,0.0000,-1.0000,-1.0000,Day1
INDIAMART,27-Oct-2022,78450,33150,0.1151,0.0376,-0.0324,0.4226,205950,4481.85,154.20000000000073,4182.47," 22.07",1534,64,0.0417,0.5479,-0.6279,Day1
INDIAMART,24-Nov-2022,0,150,0.0000,0.0000,0.2113,0.0000,12900,4443.7,156.09999999999945,378.67," 22.07",0,0,0.0000,0.0000,0.0000,Day1
INDIGO,27-Oct-2022,1164600,555600,0.0154,0.0381,0.0143,0.4771,4005900,1861.55,61.5,23644.2," 64.06",6232,1651,0.2649,0.1534,-0.0868,Day1
INDIGO,24-Nov-2022,2100,900,0.0000,0.0000,0.0833,0.4286,39000,1869.75,61.549999999999955,503.13," 64.06",0,0,0.0000,-1.0000,0.0000,Day1
INDUSINDBK,27-Oct-2022,5406300,4393800,0.0874,0.2084,0.0017,0.8127,19546200,1222.1,62.549999999999955,109937.24," 21.88",26067,12306,0.4721,1.2406,0.4116,Day1
INDUSINDBK,24-Nov-2022,77400,47700,0.6226,0.4324,0.2510,0.6163,269100,1227.05,62.25,3447.82," 21.88",90,63,0.7000,1.3077,0.8529,Day1
INDUSTOWER,27-Oct-2022,6563200,3063200,0.3124,0.0529,-0.0416,0.4667,13423200,202.4,4.900000000000006,9738.53," 35.44",5814,1117,0.1921,0.1045,-0.1506,Day1
INDUSTOWER,24-Nov-2022,30800,36400,0.2222,0.0000,-0.1255,1.1818,565600,202.15,4.950000000000017,599.06," 35.44",4,1,0.2500,0.0000,-0.5000,Day1
INFY,27-Oct-2022,13913100,6824100,-0.0016,0.0007,-0.0177,0.4905,37622100,1418.6,34.34999999999991,136933.15," 63.94",61299,22179,0.3618,0.3924,0.1417,Day1
INFY,24-Nov-2022,255600,205500,0.1784,-0.0186,-0.0095,0.8040,1473300,1423.3,34.450000000000045,7062.08," 63.94",490,329,0.6714,0.6388,0.1964,Day1
INTELLECT,27-Oct-2022,258750,150000,1.4296,0.0309,-0.0040,0.5797,1677750,530.05,16.09999999999991,2619.91," 46.81",530,50,0.0943,7.0303,-0.1803,Day1
INTELLECT,24-Nov-2022,0,0,0.0000,0.0000,-0.0172,0.0000,42750,530.1,8.100000000000023,87.29," 46.81",0,0,0.0000,0.0000,0.0000,Day1
IOC,27-Oct-2022,42675750,23117250,0.0174,0.0233,-0.0528,0.5417,98709000,67.45,0.5499999999999972,11773.83," 57.11",2338,690,0.2951,-0.3896,-0.4197,Day1
IOC,24-Nov-2022,1472250,643500,0.3981,0.2000,0.0996,0.4371,5167500,67.65,0.6000000000000085,1504.99," 57.11",51,17,0.3333,0.7000,-0.5750,Day1
IPCALAB,27-Oct-2022,305500,84500,0.3783,0.5854,0.0000,0.2766,1248000,935.95,-1.25,4828.02," 36.03",953,129,0.1354,-0.1321,0.1622,Day1
IPCALAB,24-Nov-2022,650,0,0.0000,0.0000,0.0580,0.0000,47450,928.3,1.75,66.19," 36.03",0,0,0.0000,-1.0000,0.0000,Day1
IRCTC,27-Oct-2022,5189625,3282125,0.0529,0.0411,-0.0169,0.6324,12857250,706.35,23.600000000000023,23279.58," 41.32",14789,3758,0.2541,0.8926,0.0105,Day1
IRCTC,24-Nov-2022,114625,77000,3.3667,2.2593,0.0240,0.6718,783125,695.2,24.600000000000023,1829.27," 41.32",251,140,0.5578,7.3667,5.6667,Day1
ITC,27-Oct-2022,45286400,29363200,-0.0682,0.0587,-0.0235,0.6484,71772800,333.8,8.600000000000023,45011.49," 58.57",16882,8520,0.5047,-0.1198,-0.2977,Day1
ITC,24-Nov-2022,1068800,1027200,0.0705,0.1383,0.0389,0.9611,1881600,335.25,8.25,3968.86," 58.57",116,112,0.9655,-0.2564,0.0275,Day1
JINDALSTEL,27-Oct-2022,3813750,2836250,-0.0084,0.0295,0.0171,0.7437,28686250,440.75,20.25,28503.26," 36.44",8435,4446,0.5271,1.0419,0.4449,Day1
JINDALSTEL,24-Nov-2022,3750,5000,2.0000,0.0000,0.2597,1.3333,121250,442.6,20.25,433.45," 36.44",2,0,0.0000,1.0000,-1.0000,Day1
JKCEMENT,27-Oct-2022,34750,8500,0.3627,0.0968,-0.0058,0.2446,341250,2598.8,52.80000000000018,3026.98," 22.74",136,11,0.0809,1.9565,-0.2667,Day1
JKCEMENT,24-Nov-2022,0,0,0.0000,0.0000,0.7143,0.0000,3000,2598.1,41.29999999999973,65.18," 22.74",0,0,0.0000,0.0000,0.0000,Day1
JSWSTEEL,27-Oct-2022,3319650,3069900,0.0424,0.0465,-0.0154,0.9248,26897400,646.3,20.949999999999932,22461.21," 18.24",4800,2557,0.5327,0.6238,-0.2344,Day1
JSWSTEEL,24-Nov-2022,8100,4050,0.0000,0.0000,0.0000,0.5000,163350,649.2,21,323.44," 18.24",0,0,0.0000,0.0000,-1.0000,Day1
JUBLFOOD,27-Oct-2022,2887500,1663750,0.0558,0.1604,0.0040,0.5762,9648750,636.3,25.949999999999932,26344.93," 41.88",8328,2514,0.3019,0.8498,0.5921,Day1
JUBLFOOD,24-Nov-2022,18750,5000,1.5000,0.3333,0.0000,0.2667,108750,635.4,25.100000000000023,591.02," 41.88",9,4,0.4444,0.0000,0.0000,Day1
KOTAKBANK,27-Oct-2022,3391600,2131200,-0.0148,-0.1054,-0.0042,0.6284,21943600,1829.5,39.15000000000009,56988.65," 60.53",15544,7398,0.4759,0.1242,-0.2570,Day1
KOTAKBANK,24-Nov-2022,18800,46400,0.7407,0.0357,0.0477,2.4681,175600,1837.15,38.950000000000045,828.58," 60.53",40,57,1.4250,0.9048,-0.1857,Day1
L&TFH,27-Oct-2022,23318412,14367640,0.0062,0.0557,-0.1025,0.6162,50652624,77.4,4.900000000000006,16695.59," 28.72",4637,1874,0.4041,1.3070,0.7831,Day1
L&TFH,24-Nov-2022,196328,214176,1.0000,0.1429,-0.0211,1.0909,1659864,77.75,4.900000000000006,686.53," 28.72",13,3,0.2308,0.1818,-0.8421,Day1
LALPATHLAB,27-Oct-2022,363500,147000,0.2890,0.1221,0.0099,0.4044,1152750,2407.4,69,11955.3," 27.61",4308,831,0.1929,1.9446,-0.2063,Day1
LALPATHLAB,24-Nov-2022,2750,2750,0.3750,0.0000,0.0578,1.0000,77750,2318.95,73.44999999999982,1876.71," 27.61",5,0,0.0000,4.0000,-1.0000,Day1
LAURUSLABS,27-Oct-2022,747900,204300,0.2648,0.2541,-0.0282,0.2732,6302700,525.9,12.350000000000023,9311.37," 42.52",2309,490,0.2122,0.3777,0.9919,Day1
LAURUSLABS,24-Nov-2022,2700,900,2.0000,0.0000,0.0000,0.3333,125100,527,12.5,245.35," 42.52",2,0,0.0000,1.0000,0.0000,Day1
LICHSGFIN,27-Oct-2022,3622000,2044000,0.0597,0.0302,0.0470,0.5643,9544000,419.85,16.80000000000001,16766.6," 53.47",3830,2097,0.5475,-0.0894,-0.1000,Day1
LICHSGFIN,24-Nov-2022,20000,6000,1.0000,0.0000,0.0551,0.3000,268000,421.75,16.649999999999977,444.48," 53.47",5,1,0.2000,0.0000,0.0000,Day1
LT,27-Oct-2022,2335800,1337100,0.0730,0.0372,-0.0058,0.5724,8896800,1878.45,50.850000000000136,41564.03," 62.78",17175,7539,0.4390,0.7230,0.5376,Day1
LT,24-Nov-2022,8400,13800,0.2727,0.1795,0.0568,1.6429,111600,1881.2,49.75,1026.09," 62.78",11,21,1.9091,2.6667,-0.3000,Day1
LTI,27-Oct-2022,402450,196800,-0.0936,0.3159,-0.0233,0.4890,1176750,4599.1,161.05000000000018,22296.41," 28.42",6771,1684,0.2487,0.0542,0.5076,Day1
LTI,24-Nov-2022,450,2100,2.0000,0.0000,0.0168,4.6667,45450,4569.45,148.25,709.42," 28.42",3,0,0.0000,0.0000,-1.0000,Day1
LTTS,27-Oct-2022,294400,151000,0.2066,0.0634,-0.0314,0.5129,894600,3568.6,137.9000000000001,15391.08," 30.18",3023,424,0.1403,1.6847,0.0844,Day1
LTTS,24-Nov-2022,0,0,0.0000,0.0000,-0.0443,0.0000,38800,3555.2,139.94999999999982,510.57," 30.18",0,0,0.0000,0.0000,0.0000,Day1
LUPIN,27-Oct-2022,4003500,3452700,-0.1034,0.0967,-0.0029,0.8624,8063950,744.55,21.199999999999932,47926.43," 20.14",29069,15400,0.5298,-0.3619,-0.0338,Day1
LUPIN,24-Nov-2022,21250,25500,1.2727,0.6667,0.0289,1.2000,211650,747.55,21.649999999999977,1626.98," 20.14",24,17,0.7083,0.8462,0.5455,Day1
M&M,27-Oct-2022,4163600,2187500,0.1066,0.0676,0.0361,0.5254,9889600,1266.35,12.849999999999909,54349.17," 57.13",10547,5425,0.5144,-0.0326,-0.0638,Day1
M&M,24-Nov-2022,3500,1400,0.2500,0.0000,0.0364,0.4000,179200,1271.6,12.25,920.38," 57.13",2,0,0.0000,0.0000,0.0000,Day1
M&MFIN,27-Oct-2022,13468000,9872000,0.1220,0.6687,-0.0532,0.7330,22728000,201.1,21.099999999999994,64120.1," 10.86",19002,8377,0.4408,5.4920,4.5039,Day1
M&MFIN,24-Nov-2022,8000,92000,0.0000,0.0000,-0.2847,11.5000,392000,201.75,20.900000000000006,2655.1," 10.86",2,23,11.5000,0.0000,0.0000,Day1
MANAPPURAM,27-Oct-2022,8532000,5724000,0.1580,-0.0145,-0.0083,0.6709,27138000,99.1,3.25,8780.22," 53.61",1558,720,0.4621,0.2385,-0.0283,Day1
MANAPPURAM,24-Nov-2022,12000,42000,0.0000,0.0000,0.0307,3.5000,2214000,98.9,3.1000000000000085,567.09," 53.61",0,1,0.0000,0.0000,-0.5000,Day1
MARICO,27-Oct-2022,2617200,951600,0.2456,0.6837,0.0332,0.3636,8808000,527.7,-2.75,26386.26," 52.80",5325,3403,0.6391,0.3731,2.5411,Day1
MARICO,24-Nov-2022,1200,0,0.0000,0.0000,0.0976,0.0000,270000,527,-3,630.88," 52.80",1,0,0.0000,0.0000,0.0000,Day1
MARUTI,27-Oct-2022,2153800,874800,-0.1547,-0.0584,-0.0384,0.4062,3328300,8735.8,175.14999999999964,80231.3," 38.37",47559,16048,0.3374,-0.1786,-0.4424,Day1
MARUTI,24-Nov-2022,12200,14900,0.2979,-0.0197,0.1611,1.2213,41800,8782.35,180.20000000000073,2570.36," 38.37",78,74,0.9487,0.1304,-0.5346,Day1
MCDOWELL-N,27-Oct-2022,4716250,2124375,-0.0311,0.0018,-0.0187,0.4504,19407500,865.9,36.75,50733.31," 45.17",16091,3644,0.2265,0.9083,0.2078,Day1
MCDOWELL-N,24-Nov-2022,625,0,0.0000,0.0000,0.1814,0.0000,158750,870.2,36.05000000000007,1407.06," 45.17",2,0,0.0000,0.0000,0.0000,Day1
MCX,27-Oct-2022,418800,239200,-0.0057,-0.0912,-0.0902,0.5712,2287600,1279.85,30.399999999999864,8882.69," 52.52",1827,807,0.4417,-0.4879,-0.1200,Day1
MCX,24-Nov-2022,1600,1600,0.0000,0.0000,-0.0256,1.0000,45600,1286.8,28.950000000000045,306.75," 52.52",0,0,0.0000,-1.0000,-1.0000,Day1
METROPOLIS,27-Oct-2022,374700,262500,-0.0623,0.0492,-0.0253,0.7006,623700,1536.95,27.950000000000045,3326.35," 42.70",2948,2119,0.7188,-0.5822,-0.7699,Day1
METROPOLIS,24-Nov-2022,0,900,0.0000,0.0000,-0.0714,0.0000,11700,1530,26.049999999999955,50.42," 42.70",0,1,0.0000,0.0000,0.0000,Day1
MFSL,27-Oct-2022,99450,26000,-0.0316,0.0526,-0.0186,0.2614,1443000,770.35,16.700000000000045,2096," 32.17",103,16,0.1553,0.2410,-0.3600,Day1
MFSL,24-Nov-2022,0,0,0.0000,0.0000,-0.0345,0.0000,18200,773.65,16.899999999999977,15.07," 32.17",0,0,0.0000,0.0000,0.0000,Day1
MGL,27-Oct-2022,1061600,586400,-0.0701,-0.0860,-0.0348,0.5524,2553600,826.85,20.300000000000068,8325.97," 31.85",2772,973,0.3510,-0.4452,-0.8067,Day1
MGL,24-Nov-2022,2400,15200,0.5000,0.1875,-0.1299,6.3333,53600,830.55,19.399999999999977,325.28," 31.85",1,12,12.0000,-0.5000,-0.3684,Day1
MINDTREE,27-Oct-2022,617800,521400,-0.0637,0.1028,-0.0083,0.8440,2595800,3263.75,132.8499999999999,36833.26," 27.21",11177,4327,0.3871,0.9344,0.3269,Day1
MINDTREE,24-Nov-2022,1000,1800,0.0000,0.8000,0.1901,1.8000,33800,3275,134.4000000000001,851.8," 27.21",1,4,4.0000,-0.7500,0.0000,Day1
MOTHERSON,27-Oct-2022,22065750,12852000,0.0832,-0.0160,0.0475,0.5824,66946500,72.45,-0.5499999999999972,8662.32," 49.57",1514,553,0.3653,-0.4002,-0.6574,Day1
MOTHERSON,24-Nov-2022,87750,135000,0.3000,0.0000,0.1425,1.5385,3300750,72.75,-0.5999999999999943,805.63," 49.57",3,1,0.3333,2.0000,0.0000,Day1
MPHASIS,27-Oct-2022,520450,294000,0.1244,0.1133,-0.0429,0.5649,1959300,2079.15,69.40000000000009,16740.72," 69.71",7483,2250,0.3007,0.7242,0.0714,Day1
MPHASIS,24-Nov-2022,175,1575,0.0000,0.0000,-0.0450,9.0000,37100,2089.3,70.40000000000009,696.86," 69.71",0,1,0.0000,-1.0000,-0.8750,Day1
MRF,27-Oct-2022,17360,4200,-0.0565,0.0938,-0.0232,0.2419,53470,82651.65,2435.399999999994,10193.74," 19.65",1727,279,0.1616,0.6865,-0.1746,Day1
MRF,24-Nov-2022,10,10,0.0000,0.0000,-0.0081,1.0000,1220,82292.6,2407,693.47," 19.65",0,1,0.0000,-1.0000,0.0000,Day1
MUTHOOTFIN,27-Oct-2022,940875,612750,0.1038,0.0652,0.0095,0.6513,6554250,1037.55,25.949999999999932,7991.66," 62.47",5146,1416,0.2752,1.2354,0.0851,Day1
MUTHOOTFIN,24-Nov-2022,2625,18375,0.0000,-0.0577,-0.0170,7.0000,194625,1024.05,30.199999999999932,725.07," 62.47",0,13,0.0000,-1.0000,-0.6286,Day1
NATIONALUM,27-Oct-2022,24769000,15032250,0.0577,-0.0399,0.0214,0.6069,65981250,71.2,2.5,11944.18," 35.10",5940,2149,0.3618,0.1572,-0.0250,Day1
NATIONALUM,24-Nov-2022,85000,51000,0.4286,1.4000,0.0401,0.6000,2537250,71.45,2.5,819.93," 35.10",13,7,0.5385,1.1667,0.0000,Day1
NAUKRI,27-Oct-2022,298625,201375,0.0236,0.0747,-0.0274,0.6743,1674125,3969.6,156.75,18547.93," 48.28",8387,2520,0.3005,1.2312,0.9905,Day1
NAUKRI,24-Nov-2022,1125,3625,0.1250,0.4500,0.0037,3.2222,33500,3979.9,155.1500000000001,513.55," 48.28",4,11,2.7500,0.0000,2.6667,Day1
NAVINFLUOR,27-Oct-2022,90450,39375,0.3910,0.8421,0.0707,0.4353,463500,4544.05,66.90000000000055,9449.21," 52.95",1024,175,0.1709,0.1365,0.4583,Day1
NAVINFLUOR,24-Nov-2022,0,0,0.0000,0.0000,0.0000,0.0000,7425,4541.3,52.400000000000546,194.64," 52.95",0,0,0.0000,0.0000,0.0000,Day1
NESTLEIND,27-Oct-2022,27920,12040,0.1595,-0.0033,-0.0008,0.4312,236280,19190.2,260.4500000000007,12780.77," 50.06",803,142,0.1768,0.6222,-0.5449,Day1
NESTLEIND,24-Nov-2022,0,0,0.0000,0.0000,0.1000,0.0000,3080,19182.4,276.3500000000022,345.65," 50.06",0,0,0.0000,0.0000,0.0000,Day1
NMDC,27-Oct-2022,20904000,10890850,0.0379,0.0373,-0.0032,0.5210,50394050,130.15,3.9000000000000057,11706.52," 42.23",4303,2267,0.5268,0.4522,0.3510,Day1
NMDC,24-Nov-2022,77050,402000,0.9167,0.1650,-0.0233,5.2174,981550,130.25,3.549999999999997,582.32," 42.23",16,35,2.1875,0.7778,-0.6429,Day1
NTPC,27-Oct-2022,17447700,8111100,0.0447,0.1083,0.0208,0.4649,59245800,163.45,2.5,25398.14," 60.30",4909,1841,0.3750,-0.3346,-0.2823,Day1
NTPC,24-Nov-2022,57000,5700,0.2500,0.0000,0.1705,0.1000,1721400,162.8,2.6000000000000227,1566.67," 60.30",2,0,0.0000,-0.3333,-1.0000,Day1
OBEROIRLTY,27-Oct-2022,375200,191800,0.0850,-0.0552,0.0017,0.5112,5457900,935.45,22.75,7917.37," 36.47",1694,325,0.1919,0.1651,0.6667,Day1
OBEROIRLTY,24-Nov-2022,0,0,0.0000,0.0000,-0.1333,0.0000,18200,937.9,22.549999999999955,104.97," 36.47",0,0,0.0000,0.0000,0.0000,Day1
OFSS,27-Oct-2022,75400,32000,0.8571,0.0458,0.0375,0.4244,503800,3012.15,81.70000000000027,4122.21," 58.91",901,120,0.1332,5.5766,0.3483,Day1
OFSS,24-Nov-2022,200,0,0.0000,0.0000,-0.1667,0.0000,6000,3018.25,66.65000000000009,48.35," 58.91",0,0,0.0000,0.0000,0.0000,Day1
ONGC,27-Oct-2022,31654700,12751200,0.1260,0.1658,-0.0439,0.4028,39042850,134.2,1.3499999999999943,14821.72," 33.28",8787,3269,0.3720,-0.6916,-0.7239,Day1
ONGC,24-Nov-2022,73150,53900,0.1875,0.2727,-0.0275,0.7368,1224300,134.2,1.299999999999983,483.2," 33.28",5,6,1.2000,-0.7059,-0.3333,Day1
PAGEIND,27-Oct-2022,9210,2805,2.8616,1.9683,-0.0054,0.3046,83640,52274.7,2645.199999999997,22116.78," 40.90",3217,345,0.1072,22.4818,6.6667,Day1
PAGEIND,24-Nov-2022,0,0,0.0000,0.0000,0.8519,0.0000,1500,52341.9,2617.050000000003,954," 40.90",0,0,0.0000,0.0000,0.0000,Day1
PEL,27-Oct-2022,2256925,706200,-0.0570,0.0817,-0.0066,0.3129,4782525,871.65,39.049999999999955,11170.24," 27.44",11599,2281,0.1967,1.1240,0.4238,Day1
PEL,24-Nov-2022,2475,550,0.2857,0.0000,0.6590,0.2222,99000,875.85,38.39999999999998,662.4," 27.44",5,0,0.0000,4.0000,0.0000,Day1
PERSISTENT,27-Oct-2022,210750,47850,1.3109,0.5047,0.0229,0.2270,556650,3312.25,122.19999999999982,11378.76," 42.28",4661,312,0.0669,8.5512,1.0526,Day1
